user_id,month,calls_made_per_month,total_minutes,messages_sent,data_volume_mb,total_mb,total_gb
1496,12,40.0,270.0,11.0,16438.989999999998,16438.989999999998,17.0
1497,12,54.0,277.0,50.0,11106.55,11106.55,11.0
1498,2,37.0,228.0,,19822.04,19822.04,20.0
1498,3,37.0,245.0,,19744.34,19744.34,20.0
1498,4,47.0,331.0,,19878.86,19878.86,20.0
1498,5,35.0,267.0,,22462.17,22462.17,22.0
1498,6,37.0,220.0,,14807.18,14807.18,15.0
1498,7,43.0,286.0,,24834.37,24834.37,25.0
1498,8,44.0,240.0,,20261.89,20261.89,20.0
1498,9,45.0,331.0,,22827.28,22827.28,23.0
1498,10,46.0,270.0,,20580.76,20580.76,21.0
1498,11,41.0,208.0,,19168.55,19168.55,19.0
1498,12,39.0,316.0,,23137.69,23137.69,23.0
1499,9,41.0,318.0,,12984.76,12984.76,13.0
1499,10,53.0,359.0,,19492.43,19492.43,20.0
1499,11,45.0,278.0,,16813.829999999998,16813.829999999998,17.0
1499,12,65.0,454.0,,22059.21,22059.21,22.0
